"Transect_plot","Quad","Phenology","Xcoord","Ycoord","Band_color","Pick_color","Sword_color","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Herbivory","Notes","Collected_by","Census_date","Site","Census_year","Band","Band_num","Tag","2018tag","2019tag","Category_herbivory","Canopy_width_cm","Leaf_thickness_mm","Year_marked","Buds","Entered_by","Num_leaves","Date_entered","Stem_diam_mm_UFA"
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.7",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.5",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.2",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.8",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.0",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.1",1,"0.3",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.5",1,"0.7",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.2",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.4",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.3",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.6",1,"0.6",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.3",1,"0.7",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.3",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"0.7",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.8",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.3",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.2",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.8",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.5",1,"0.4",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.2",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.4",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.4",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.0",1,"0.4",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.3",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.6",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.0",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"1.0",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.6",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.8",1,"0.7",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.7",1,"1.0",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.4",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.2",1,"0.8",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.7",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.0",1,"0.7",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.7",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.7",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.8",1,"1.1",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.3",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","0.7",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.7",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.8",1,"0.6",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.4",1,"0.7",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.1",1,"0.2",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.7",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.3",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.7",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.0",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.6",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.0",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.1",1,"0.3",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.1",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.3",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"1.1",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.4",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","0.8",1,"0.2",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.4",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"0.3",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.9",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.7",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.2",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.6",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.4",1,"0.4",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.0",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.0",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.4",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.7",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.6",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.0",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.4",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","0.5",1,"0.2",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","0.9",1,"0.8",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.7",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.2",1,"0.7",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.3",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.4",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.1",1,"0.6",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.2",1,"0.7",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.0",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.0",1,"0.3",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.1",1,"0.3",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.5",1,"0.8",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.7",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.5",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.5",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","2.5",1,"1.0",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.1",1,"0.2",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.2",1,"0.6",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.1",1,"0.4",NA,NA,NA,0,"N",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
"3","0.5","V",NA,NA,NA,NA,NA,"<1","1.3",1,"0.5",NA,NA,NA,0,"Y",NA,NA,2023-08-08,"YOSE7",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB",NA,2024-02-08,0.5
