"Census_date","Site","Transect_plot","Quad","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Canopy_width_cm","Num_total_branches","Phenology","Num_flowers","Num_fruits","Longest_fruit_cm","Notes","Band","Band_num","Band_color","Pick_color","Sword_color","Tag","2018tag","2019tag","Buds","Longest_leaf_cm","Herbivory","Category_herbivory","Year_marked","Num_repro_branches","Leaf_thickness_mm","Census_year","Collected_by","Date_entered","Num_leaves","Entered_by","Stem_diam_mm_UFA"
2021-07-27,"WL2","201B","1.0",12,16,"1.08","4.2",NA,1,"V",NA,NA,NA,"extra unmarked",NA,37,"purple",NA,NA,NA,NA,NA,NA,"1.1","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",1.08
2021-07-27,"WL2","201C","0.0",0,46,"<1","2.0",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",5,29,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.5","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",5,28,"<1","1.7",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.5","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",5,36,"<1","1.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",6,36,"<1","2.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.5","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",30,39,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",36,33,"<1","2.4",NA,1,"V",NA,NA,NA,"wilted",NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",35,46,"<1","1.0",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",40,50,"<1","2.8",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.5","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",20,7,"<1","2.4",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.5","Y",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",0,90,"<1","2.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",15,6,"<1","2.6",NA,1,"V",NA,NA,NA,"a bit wilted",NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",15,50,"<1","2.0",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",20,50,"<1","0.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",30,40,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",31,37,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",35,50,"<1","2.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.6","Y",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",50,43,"<1","1.7",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",8,35,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,21,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",NA
2021-07-27,"WL2","201C","0.0",NA,NA,"<1","15",NA,1,"P",NA,"5.0",4,"no leaf 5/12/25 MMA updated Height_cm from >15 to 15 so col is numeric",NA,60,"orange",NA,"green",NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","0.0",14,13,"1.08","4.2",NA,1,"V","1.0",NA,NA,NA,NA,87,"orange",NA,NA,NA,NA,NA,NA,"1.0","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",1.08
2021-07-27,"WL2","201C","0.0",NA,NA,"<1","7.5",NA,1,"P",NA,"2.0",3.2,NA,NA,96,"orange",NA,"green",NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","1.0",NA,NA,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","1.0",NA,NA,"<1","2.3",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2021,NA,2021-09-08,NA,"EC",0.5
2021-07-27,"WL2","201C","1.0",NA,NA,NA,"9.8",NA,1,"P",NA,"3.0",2.6,NA,NA,40,"orange",NA,"orange",NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","1.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,91,"orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","1.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,16,"orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","1.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,88,"orange",NA,"orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","1.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,18,"orange",NA,"orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","1.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,17,"orange",NA,"orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","3.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.7","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","2.2",NA,1,"V",NA,NA,NA,"both plant stem and leaf are eaten",NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.2","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","2.4",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","2.1",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.6","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","3.0",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","2.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","4.3",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"1.2","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","1.8",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.5","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","2.1",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","3.4",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","1.7",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",NA,NA,"<1","2.7",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.5","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","2.0",10,15,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,30,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","3.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,"looks eaten",NA,NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","3.0",NA,NA,"<1","3.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.7","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","3.0",22,7,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,38,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","3.0",22,3,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,15,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","3.0",15,27,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,18,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","3.0",22,42,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,34,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","4.0",NA,NA,">1","1.8",NA,1,"V",NA,NA,NA,"dying",NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.7","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,">1","3.9",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.9","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,">1","3.0",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.9","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,">1","4.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"1.0","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,">1","2.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.9","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,">1","1.9",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.6","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,">1",NA,NA,NA,NA,NA,NA,NA,"missing",NA,NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,NA,"3.0",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"1.1","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","4.0",NA,NA,">1","1.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.3","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,">1","2.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.6","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,">1","2.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",NA,NA,">1","2.4",NA,1,"V",NA,NA,NA,"dying",NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.3","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201C","4.0",12,30,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,19,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","4.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"missing",NA,8,"orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201C","4.0",44,36,"0.29","10.1",NA,1,"P","0.0","2.0",3,NA,NA,94,"orange",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","0.0",NA,NA,"<1","3.1",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.2","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","0.0",NA,NA,"<1","1.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","0.0",NA,NA,"<1","2.2",NA,1,"V",NA,NA,NA,"5/12/25 MMA moved from Num_buds: 2 extra blues; added at end",NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","0.0",NA,NA,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","0.0",NA,NA,"<1",NA,NA,NA,"X",NA,NA,NA,NA,NA,868,"orange",NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","0.0",40,50,"1.05","13.5",NA,1,"P","0.0","2.0",5.4,"5/12/25 MMA moved from Num_buds: 1 fruit dehisced;dying; dried out",NA,753,"orange",NA,"green",NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",1.05
2021-07-27,"WL2","201D","0.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,63,"orange",NA,"green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201D","0.0",22,12,"0.64","9.4",NA,1,"P","0.0","1.0",3.3,NA,NA,761,"orange",NA,"orange",NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","1.0",39,37,"0.78","8.6",NA,1,"P","0.0","1.0",3.1,"5/12/25 MMA moved from Num_buds: dying; dried out",NA,845,"orange",NA,"green",NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","0.5",24,5,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,35,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201D","1.5",12,12,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,7,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201D","2.0",NA,NA,"<1","3.1",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","2.0",NA,NA,"<1","1.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.5","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","2.0",NA,NA,"<1","2.4",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.5","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","2.0",NA,NA,"<1","2.8",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.4","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","2.0",NA,NA,"<1","3.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"1.0","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","2.0",NA,NA,"<1","1.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.2","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","2.0",31,44,"1.49","16.2",NA,1,"P","4.0","2.0",3.7,NA,NA,54,"orange",NA,"green",NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",1.49
2021-07-27,"WL2","201D","2.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,10,"orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201D","2.0",NA,NA,"<1","3.1",NA,1,"V",NA,NA,NA,NA,NA,51,"orange",NA,NA,NA,NA,NA,NA,"0.3","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","2.0",5,3,"1.18","8.9",NA,2,"P","0.0","3.0",2.7,NA,NA,344,"orange",NA,"blue",NA,NA,NA,NA,NA,"N",NA,NA,2,NA,2021,NA,2021-09-12,NA,"EC",1.18
2021-07-27,"WL2","201D","3.0",NA,NA,"<1","2.1",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.6","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","3.0",NA,NA,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","3.0",NA,NA,"<1","1.8",NA,1,"V",NA,NA,NA,"dying",NA,NA,NA,"green",NA,NA,NA,NA,NA,"0.3","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","3.0",NA,NA,">1","1.7",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,"0.5","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","3.0",34,19,"1.06","4.6",NA,1,"B",NA,NA,NA,NA,NA,88,"orange",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",1.06
2021-07-27,"WL2","201D","3.0",40,36,"0.41","8.9",NA,1,"F","0.0",NA,NA,"dried flowers",NA,56,"orange",NA,"orange",NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","3.0",30,38,"0.76","9.0",NA,1,"P","0.0","3.0",2.4,NA,NA,96,"orange",NA,"orange",NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","4.0",NA,NA,">1","2.1",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.7","Y",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","4.5",10,8,">1","2.5",NA,1,"V",NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,"0.6","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","201D","0.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201D","0.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","201D","1.5",16,20,"1.1","14.0",NA,1,"P","0.0","2.0",0.4,"not marked previously",NA,15,"purple",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",1.1
2021-07-27,"WL2","201D","4.5",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,16,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
2021-07-27,"WL2","202A","0.0",NA,NA,"<1","1.5",NA,1,"V",NA,NA,NA,"dying",NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.9","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","202A","0.0",NA,NA,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","202A","0.0",NA,NA,"<1","1.8",NA,1,"V",NA,NA,NA,"dying",NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","202A","0.0",NA,NA,"<1","0.6",NA,1,"V",NA,NA,NA,"burried",NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.7","Y",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","202A","0.0",NA,NA,"<1","2.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.7","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","202A","0.0",NA,NA,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","202A","0.0",NA,NA,"<1","1.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","202A","0.0",50,28,"0.81","10.1",NA,1,"P","0.0","7.0",3,"same fruit dehissing",NA,187,"orange",NA,"green",NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2021,NA,2021-09-12,NA,"EC",0.5
2021-07-27,"WL2","202A","0.5",22,16,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,1,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,2021-09-12,NA,"EC",NA
